0.1 0.1 1199.679375
0.1 0.2 1199.679375
0.1 0.3 1199.679375
0.1 0.4 1199.679375
0.1 0.5 1199.679375
0.1 0.6 1199.679375
0.1 0.7 1199.679375
0.1 0.8 1199.679375
0.1 0.9 1199.679375

0.2 0.1 1178.679375
0.2 0.2 1178.679375
0.2 0.3 1178.679375
0.2 0.4 1178.679375
0.2 0.5 1178.679375
0.2 0.6 1178.679375
0.2 0.7 1178.679375
0.2 0.8 1178.679375
0.2 0.9 1178.679375

0.3 0.1 1058.06375
0.3 0.2 1058.06375
0.3 0.3 1058.06375
0.3 0.4 1058.06375
0.3 0.5 1058.06375
0.3 0.6 1058.06375
0.3 0.7 1058.06375
0.3 0.8 1058.06375
0.3 0.9 1058.06375

0.4 0.1 1037.06375
0.4 0.2 1037.06375
0.4 0.3 1037.06375
0.4 0.4 1037.06375
0.4 0.5 1037.06375
0.4 0.6 1037.06375
0.4 0.7 1037.06375
0.4 0.8 1037.06375
0.4 0.9 1037.06375

0.5 0.1 917.6259375
0.5 0.2 917.6259375
0.5 0.3 917.6259375
0.5 0.4 917.6259375
0.5 0.5 917.6259375
0.5 0.6 917.6259375
0.5 0.7 917.6259375
0.5 0.8 917.6259375
0.5 0.9 917.6259375

0.6 0.1 917.6259375
0.6 0.2 917.6259375
0.6 0.3 917.6259375
0.6 0.4 917.6259375
0.6 0.5 917.6259375
0.6 0.6 917.6259375
0.6 0.7 917.6259375
0.6 0.8 917.6259375
0.6 0.9 917.6259375

0.7 0.1 896.6259375
0.7 0.2 896.6259375
0.7 0.3 896.6259375
0.7 0.4 896.6259375
0.7 0.5 896.6259375
0.7 0.6 896.6259375
0.7 0.7 896.6259375
0.7 0.8 896.6259375
0.7 0.9 896.6259375

0.8 0.1 779.36625
0.8 0.2 779.36625
0.8 0.3 779.36625
0.8 0.4 779.36625
0.8 0.5 779.36625
0.8 0.6 779.36625
0.8 0.7 779.36625
0.8 0.8 779.36625
0.8 0.9 779.36625

0.9 0.1 758.36625
0.9 0.2 758.36625
0.9 0.3 758.36625
0.9 0.4 758.36625
0.9 0.5 758.36625
0.9 0.6 758.36625
0.9 0.7 758.36625
0.9 0.8 758.36625
0.9 0.9 758.36625

