0.1 0.1 99.97328125
0.1 0.2 99.97328125
0.1 0.3 99.97328125
0.1 0.4 99.97328125
0.1 0.5 99.97328125
0.1 0.6 99.97328125
0.1 0.7 99.97328125
0.1 0.8 99.97328125
0.1 0.9 99.97328125

0.2 0.1 96.97328125
0.2 0.2 96.97328125
0.2 0.3 96.97328125
0.2 0.4 96.97328125
0.2 0.5 96.97328125
0.2 0.6 96.97328125
0.2 0.7 96.97328125
0.2 0.8 96.97328125
0.2 0.9 96.97328125

0.3 0.1 83.97328125
0.3 0.2 83.97328125
0.3 0.3 83.97328125
0.3 0.4 83.97328125
0.3 0.5 83.97328125
0.3 0.6 83.97328125
0.3 0.7 83.97328125
0.3 0.8 83.97328125
0.3 0.9 83.97328125

0.4 0.1 80.97328125
0.4 0.2 80.97328125
0.4 0.3 80.97328125
0.4 0.4 80.97328125
0.4 0.5 80.97328125
0.4 0.6 80.97328125
0.4 0.7 80.97328125
0.4 0.8 80.97328125
0.4 0.9 80.97328125

0.5 0.1 67.97328125
0.5 0.2 67.97328125
0.5 0.3 67.97328125
0.5 0.4 67.97328125
0.5 0.5 67.97328125
0.5 0.6 67.97328125
0.5 0.7 67.97328125
0.5 0.8 67.97328125
0.5 0.9 67.97328125

0.6 0.1 67.97328125
0.6 0.2 67.97328125
0.6 0.3 67.97328125
0.6 0.4 67.97328125
0.6 0.5 67.97328125
0.6 0.6 67.97328125
0.6 0.7 67.97328125
0.6 0.8 67.97328125
0.6 0.9 67.97328125

0.7 0.1 64.97328125
0.7 0.2 64.97328125
0.7 0.3 64.97328125
0.7 0.4 64.97328125
0.7 0.5 64.97328125
0.7 0.6 64.97328125
0.7 0.7 64.97328125
0.7 0.8 64.97328125
0.7 0.9 64.97328125

0.8 0.1 51.97328125
0.8 0.2 51.97328125
0.8 0.3 51.97328125
0.8 0.4 51.97328125
0.8 0.5 51.97328125
0.8 0.6 51.97328125
0.8 0.7 51.97328125
0.8 0.8 51.97328125
0.8 0.9 51.97328125

0.9 0.1 48.97328125
0.9 0.2 48.97328125
0.9 0.3 48.97328125
0.9 0.4 48.97328125
0.9 0.5 48.97328125
0.9 0.6 48.97328125
0.9 0.7 48.97328125
0.9 0.8 48.97328125
0.9 0.9 48.97328125

